bootstrap,treedepth,Phylum,Class,Order,Family,Genus,Species,Phylum_scaledcumsum,Class_scaledcumsum,Order_scaledcumsum,Family_scaledcumsum,Genus_scaledcumsum,Species_scaledcumsum
1,5.656565656565657,3.1808997813520534e-7,2.310468289468126e-6,1.7494827458941486e-7,7.691072029247792e-8,1.65508066141129e-8,2.988743444953812e-7,0.7062958861018052,0.4583370301594954,0.7117431968537877,0.8009977138519074,0.1944462999294607,0.6216533140756875
1,5.9393939393939394,4.439422289781447e-7,1.870084636146352e-6,4.704648040587678e-7,4.098288726162025e-7,3.279500291331061e-7,2.591591300449281e-7,0.7146515085955136,0.479850807358741,0.7296763036243749,0.8103790578834598,0.212425722008179,0.7221152080840244
1,6.222222222222222,3.5630890604654297e-7,2.294805466984684e-6,1.150151640594288e-10,4.079080757890541e-7,3.4388391650930217e-7,7.694336723318429e-8,0.7213577476413552,0.5062506464772822,0.7296806877551313,0.8197164331830507,0.23127869816844038,0.7519419651127451
1,6.505050505050505,3.885146746540613e-7,3.030583071494952e-6,2.785458236287397e-8,2.3019092826315202e-7,1.9726054004132187e-7,1.1101306263139321e-9,0.7286701449371644,0.541114998455652,0.730742444543852,0.8249857063730861,0.24209324365957482,0.7523723023549517
1,6.787878787878788,3.819161318308062e-7,2.3492511509459746e-6,9.206001316819368e-8,5.612861125325885e-7,1.6480043429911717e-7,1.881040517792698e-9,0.7358583482968243,0.5681411901421805,0.7342515743048971,0.8378340400890272,0.25112820723269075,0.7531014794172882
1,7.070707070707071,1.1207180838912478e-7,3.655242706013251e-6,2.656685310631346e-8,4.839100157527643e-7,3.1517440046702205e-9,2.9150018926449306e-9,0.7379676987076699,0.6101917346289716,0.735264245623142,0.8489111667665855,0.2513009973857937,0.754231467047368
1,7.353535353535354,8.760823178022292e-9,4.182311019840235e-6,1.2225553347455786e-9,2.2975695740390378e-7,7.085468556322638e-8,2.4368464607293916e-9,0.7381325898273504,0.6583057641865895,0.7353108468038505,0.8541705059812418,0.2551855108324416,0.7551760998326762
1,7.636363636363637,2.7822860348969414e-8,3.868010040819492e-6,1.7591773160408053e-7,1.4334245887481778e-7,9.500380793170393e-8,2.1850409370749446e-8,0.7386562555266156,0.7028040209040588,0.7420164524867389,0.8574517411769198,0.2603939676403424,0.7636463146765926
1,7.91919191919192,9.856080385173271e-8,4.89519961888174e-6,5.473779812747992e-8,4.5066096135415457e-7,2.1950867873377078e-8,4.363989891675857e-9,0.7405113096663335,0.7591192442425452,0.744102939658018,0.8677677677005384,0.2615973946366225,0.7653379961152322
1,8.202020202020202,1.1641132502404616e-11,2.078081923484465e-6,6.330722890357521e-10,4.6738401235368876e-7,2.6561716437445426e-9,1.3536408105530029e-11,0.7405115287689605,0.7830258582211255,0.7441270710124888,0.8784665995977325,0.26174301569731473,0.765343243444146
1,8.484848484848484,7.496871790024784e-8,1.92826588180095e-6,2.1734694766184504e-8,5.4030691393203156e-8,7.105095789494698e-8,5.937263528044134e-9,0.7419225463850446,0.8052089625363711,0.7449555508445729,0.8797034097350626,0.26563828951225316,0.7676447974706259
1,8.767676767676768,1.1240336272866358e-7,2.6350959737020396e-6,7.113036587513832e-8,4.9689938774744036e-8,3.6365544575645004e-8,5.484613457840126e-10,0.7440381371188793,0.8355235625181542,0.7476668874522534,0.8808408562199256,0.26763198189513326,0.767857406092897
1,9.05050505050505,4.099483308372953e-9,1.3786519821867849e-6,6.522701823108434e-11,4.7131374483755373e-7,1.164769392048015e-10,7.452261004126104e-8,0.7441152952099734,0.8513838134430453,0.7476693737659419,0.8916296431565187,0.26763836758766674,0.7967457672704171
1,9.333333333333334,2.9226928544012765e-8,7.230392909951533e-7,1.0917373971519595e-7,8.660919204039885e-10,1.175495863148246e-8,4.712240736504114e-10,0.7446653874643788,0.8597017825403289,0.7518308419862348,0.8916494687637689,0.2682828174854514,0.7969284352047208
1,9.616161616161616,1.1123083831776626e-7,5.236646978268311e-7,9.546559653905717e-10,3.0297110292787366e-7,1.7960532727734346e-8,8.061441236772993e-10,0.7467589096255421,0.8657261118238272,0.7518672314190018,0.8985847442850887,0.26926747969000786,0.7972409334195986
1,9.8989898989899,4.0477338036915e-8,4.692200350486786e-7,9.661983713105116e-9,3.429953644440431e-7,4.0420828739673453e-8,1.534449636797497e-9,0.7475207505456213,0.8711241002872058,0.7522355254636316,0.9064362104215185,0.2714834976077474,0.7978357560551983
1,10.181818181818182,6.647752249788752e-7,6.803169321223379e-7,2.9049488203813922e-8,1.254992289256851e-8,4.474779434493481e-8,2.7578681532913762e-8,0.7600327632817808,0.878950583976583,0.7533428294938069,0.9067234892154039,0.27393673563229026,0.8085265103441518
1,10.464646464646465,4.767480028533555e-7,8.360382985905801e-8,1.1893060092305063e-8,4.710670742369416e-11,2.906126129048614e-7,5.109788911439317e-10,0.769005836975719,0.8799123768996551,0.7537961673729093,0.9067245675294469,0.28986918376357246,0.8087245890581592
1,10.747474747474747,1.0682814847173816e-6,3.3290163753418867e-7,3.485440072670265e-8,3.9366688200925815e-8,4.5690229513728475e-7,2.1860786084126893e-8,0.7891124099049553,0.8837421349334589,0.755124742187145,0.9076257057119234,0.31491824149570086,0.8171988263892607
1,11.030303030303031,3.507658397072788e-8,5.484356161433723e-7,8.433107062666423e-8,1.204275799915333e-7,3.5541873295158455e-7,9.153031447356463e-9,0.7897726009723898,0.8900514331469094,0.7583392612767323,0.9103823991375861,0.33440359855241936,0.8207469586698402
1,11.313131313131313,2.8331328438824244e-7,3.7203437136534845e-7,2.417223108064359e-7,1.3750765581743707e-7,3.8973197916819524e-7,2.5981891606935426e-8,0.7951049588723123,0.8943313809210962,0.7675531960304645,0.9135300705497068,0.3557701334771509,0.8308187243849803
1,11.595959595959595,2.569082530046174e-7,4.71074290075979e-7,4.701284474217804e-7,3.5717044044591972e-9,4.2642725219671496e-7,1.352570706721068e-7,0.799940336625327,0.8997507010551152,0.7854734816092599,0.9136118300108773,0.3791484377065462,0.8832505314194601
1,11.878787878787879,1.874860640072029e-7,3.757603911358487e-7,1.258213180033163e-7,1.54880430841553e-8,2.824491578123922e-7,9.86308505701583e-9,0.8034690903041138,0.9040735136053838,0.790269519719451,0.9139663649649923,0.3946333353219277,0.8870739128508662
1,12.16161616161616,2.0186193105953265e-7,4.5968273409968674e-7,8.785504809760702e-8,2.0435544978436582e-8,2.7086220447808396e-7,2.3050047922440475e-8,0.8072684181933909,0.9093617833085882,0.7936183652532237,0.9144341525971598,0.4094829937054218,0.8960091622895793
1,12.444444444444445,6.754963685073889e-7,1.3856744052187508e-7,1.451640479765981e-7,3.169005553804727e-8,2.787925467082064e-7,2.0326343632554034e-8,0.8199822180589958,0.9109558871180289,0.7991517066406271,0.9151595658934061,0.4247674225036677,0.9038885797704015
1,12.727272727272727,3.1720828463921436e-7,2.6796330199196916e-7,9.849843193854291e-8,1.0120655841161508e-8,4.1043962396847267e-7,1.7564483298371236e-8,0.8259525279446377,0.9140385833047154,0.8029062550817654,0.9153912366238375,0.44726922638112515,0.9106973742710092
1,13.01010101010101,3.6099541889100806e-7,5.661510083521115e-7,1.7773913171814648e-7,9.574575059179136e-8,1.2176756217230356e-6,1.2116714013035712e-7,0.8327469738101603,0.9205516824550911,0.8096812886207563,0.9175829412251431,0.514026665054925,0.9576672818600606
1,13.292929292929292,4.787545101470059e-7,2.2630614637808577e-7,2.440099744482893e-7,1.4585746850592773e-7,4.309802758353798e-7,1.3190082120279056e-8,0.841757812817651,0.9231551475164538,0.8189824241937435,0.9209217472074801,0.5376545827207037,0.9627803590327576
1,13.575757575757576,2.0959355473415542e-7,6.313790054113255e-7,1.3426795331117347e-7,1.6104656616611202e-7,9.244297311181149e-7,1.1748880597572953e-8,0.8457026608320067,0.9304186408301529,0.8241004298805125,0.9246082450197495,0.5883352073323964,0.9673347607901078
1,13.858585858585858,1.892159763317025e-7,5.61426958922695e-7,2.579885142184324e-7,3.6130696946801155e-7,3.9068681413623185e-7,1.1355801176129998e-8,0.8492639739146691,0.9368773936985807,0.8339343973338703,0.9328788799311928,0.6097540898082205,0.9717367870430064
1,14.141414141414142,2.1313376397102957e-7,5.005898572330025e-7,1.5227656219307661e-7,8.792089924158919e-8,6.238846705156065e-7,1.023798370906881e-8,0.8532754536887475,0.9426362660236888,0.8397388524703809,0.9348914667899064,0.6439577331172123,0.9757054962837777
1,14.424242424242424,4.843214158611886e-7,8.066877020818097e-7,3.278065268952357e-7,3.4649900082506235e-7,1.087779744925188e-6,8.790110167522514e-9,0.862391069758589,0.9519165409141997,0.8522341324492277,0.9428231342504693,0.7035938039368693,0.9791129437305188
1,14.707070707070708,2.330084755142181e-7,3.2705931429788393e-7,4.308598011149023e-7,3.483307592366813e-8,1.0440276809742244e-6,8.94521320557451e-9,0.8667766197967386,0.9556790878507075,0.8686575816634697,0.9436204940529426,0.7608312263201508,0.9825805161860391
1,14.98989898989899,2.363227080692809e-7,1.2521981801461024e-7,2.631949412301715e-7,1.2166050904205417e-7,1.2149804018216082e-6,8.735340445778506e-9,0.8712245483929051,0.9571196383015406,0.8786900069200241,0.9464054103110173,0.8274409031647145,0.9859667323916516
1,15.272727272727273,4.50429626042137e-7,3.1001101669092535e-7,2.6530286301174044e-10,4.428590522076448e-9,8.755485485303915e-7,5.155909809338721e-9,0.8797022729019103,0.9606860586728366,0.8787001196947266,0.9465067846505002,0.8754416822652644,0.9879653980944286
1,15.555555555555555,4.092705774283445e-7,3.681918114839533e-8,9.347330423570277e-8,1.6943105347888565e-7,3.7170154799232025e-7,4.768453697005792e-9,0.887405325730754,0.9611096329028873,0.8822631210725067,0.9503852107656907,0.8958197228964315,0.9898138681437346
1,15.83838383838384,3.000969132083142e-7,3.0601641376470923e-7,1.2237354321542604e-7,5.706681826672666e-7,4.3991160417200526e-7,5.618019302371102e-9,0.8930535753331124,0.9646300986710103,0.8869277374209449,0.963448308334407,0.9199372887025451,0.9919916685538291
1,16.12121212121212,1.635748699824191e-7,2.8891524395113777e-8,1.7495298340608478e-7,7.293944394304308e-8,3.757808214946423e-8,2.4100342125611685e-9,0.8961322864216622,0.9649624717662002,0.893596568976859,0.9651179564798187,0.9219974568374891,0.9929259076893627
1,16.404040404040405,2.2825680245919244e-7,2.808301502454924e-8,1.0337982636610121e-8,8.161490552827111e-9,4.425434119853522e-8,2.415653717856292e-9,0.9004284032325365,0.9652855436297102,0.8939906306469678,0.965304780190402,0.9244236419527254,0.9938623252013448
1,16.68686868686869,2.887423495856467e-7,8.170552273645271e-8,3.067615415575098e-7,3.748849947138311e-8,3.9560736183469336e-8,2.3551414039466034e-9,0.9058629438407534,0.9662254980992161,0.9056837210341789,0.9661629249778169,0.9265925064454885,0.9947752853816669
1,16.96969696969697,7.215605564159233e-7,8.127098466426119e-8,4.211040072199523e-9,1.2411185319749496e-7,1.3243725394129768e-8,2.4431929895006588e-9,0.9194437370661225,0.9671604535675596,0.9058442368274507,0.9690039546637111,0.9273185759914652,0.9957223783708684
1,17.252525252525253,3.9111541338954225e-8,6.472974617421912e-8,4.429178365739084e-8,1.676044968507151e-7,9.965897777158839e-9,1.664087745639059e-9,0.9201798717549257,0.9679051157664992,0.9075325443874113,0.9728405692881383,0.9278649430187911,0.9963674546477258
1,17.535353535353536,1.654813208684658e-8,2.9600934503548615e-7,5.526334878602768e-8,1.1005837061150991e-8,6.3630295407679505e-9,1.6746790169885895e-9,0.9204913310747834,0.9713104584846294,0.9096390644197923,0.9730925025967087,0.9282137876098869,0.9970166365842199
1,17.818181818181817,2.4431978640215846e-7,3.4496189793564724e-9,6.16685692927943e-7,8.219629223094049e-8,4.271125305516099e-8,1.367015108316022e-9,0.9250897760292517,0.9713501434981895,0.9331457970802632,0.9749740481564785,0.9305553749798274,0.9975465539631508
1,18.1010101010101,2.0087818763947496e-7,1.0638772363069648e-8,1.5818214119112106e-7,3.584373309273303e-8,3.538743464231997e-8,8.388401984745636e-10,0.928870588471896,0.9714725337760778,0.9391753601904212,0.9757945427921333,0.9324954437927474,0.9978717266672515
1,18.383838383838384,7.368052001854863e-8,5.727587443216109e-8,1.6168860048071387e-7,3.8008393515864825e-8,2.000466745380458e-8,9.94870198159012e-10,0.9302573603765021,0.9721314453448957,0.9453385819893578,0.9766645884123522,0.9335921729519034,0.9982573837127208
1,18.666666666666668,2.437487113260417e-7,5.4782831881983185e-8,3.5822446148303655e-8,3.0687374086291186e-8,1.854035333245796e-8,7.512037879763012e-10,0.9348450568879519,0.9727616765208928,0.9467040566136422,0.9773670494466142,0.9346086230462486,0.9985485845487215
1,18.949494949494948,4.769789393455071e-7,4.343811788043439e-8,5.268203193131704e-8,1.6648373374339442e-8,1.5956733161875958e-7,8.136042226221385e-10,0.9438224771342623,0.9732613961442571,0.9487121823976865,0.9777481453835437,0.9433566887583699,0.9988639746380602
1,19.232323232323232,9.43905572592385e-8,3.2457936116614405e-8,7.568842774752227e-11,8.963270334283457e-9,1.1881840976737945e-7,4.1970030977087763e-10,0.9455990413174993,0.9736347978569192,0.9487150674778124,0.9779533225398455,0.949870749286362,0.9990266696124883
1,19.515151515151516,1.6235130750885673e-7,2.6876928255203936e-7,5.9475666475128364e-8,8.988172608970224e-9,6.17013503970143e-8,4.325234151955973e-10,0.9486547232246394,0.9767267661834123,0.9509821520034746,0.9781590697311583,0.9532534433649301,0.9991943354071913
1,19.7979797979798,1.2067964738626813e-8,2.5295178951445507e-8,1.7976406402331335e-7,2.8569335785988415e-10,2.5397280479372286e-7,4.750771669505618e-10,0.9488818594397623,0.9770177662984112,0.9578343716080723,0.9781656095038701,0.9671771629815212,0.9993784969761227
1,20.08080808080808,3.694241390572728e-8,1.8429731241109693e-8,3.308351800845877e-8,1.2560565448849204e-8,1.3142134540691797e-7,2.1773113504210476e-10,0.9495771680733048,0.9772297851151532,0.9590954441807152,0.978453131915247,0.9743821626135383,0.9994628994905436
1,20.363636363636363,1.8589558392623218e-7,4.478295040355462e-8,4.678908704924822e-9,4.521686583491835e-8,3.601319205695508e-8,2.389145112215857e-10,0.9530759866608277,0.9777449759245341,0.9592737941202885,0.9794881858188873,0.9763565377404609,0.999555513647333
1,20.646464646464647,7.759479636604283e-8,1.5587336310574074e-8,4.043065340852969e-8,9.833342473619666e-12,5.383628053773348e-9,2.637252058445075e-10,0.9545364307988031,0.97792429533823,0.9608149236970914,0.9794884109127615,0.9766516879538928,0.999657745560491
1,20.92929292929293,2.0683872725690833e-7,1.7062485552221673e-7,3.1392221322423808e-9,3.953441476967079e-9,4.004978377408763e-8,2.4228991675392247e-10,0.9584294290522378,0.9798871931961166,0.9609345840950392,0.979578908671905,0.9788473638272541,0.9997516681783514
1,21.21212121212121,3.1831168367801865e-8,2.5348410637171526e-7,2.0777141226946405e-7,4.207973663961084e-9,6.253772935269075e-8,9.416132863660984e-11,0.9590285367943133,0.9828033182113292,0.9688543835953618,0.9796752328971,0.9822759112643404,0.9997881694021961
1,21.494949494949495,1.643748965829417e-7,1.8236725884968052e-7,4.519163737670695e-9,4.190714480989399e-8,6.090160060978622e-8,1.1661857878030382e-10,0.9621223055183448,0.9849013027086587,0.9690266444002557,0.9806345243699824,0.9856147601295998,0.9998333760800345
1,21.77777777777778,2.662205498271675e-7,4.5088322764286204e-7,4.044359735999592e-8,9.283024621220548e-8,5.943244350825605e-8,1.0795569830874402e-10,0.9671329539073108,0.9900883413671733,0.9705682673726573,0.982759490506924,0.9888730644201319,0.9998752246304569
1,22.060606060606062,4.468970560278507e-8,9.386477317629982e-9,1.0302723493782473e-7,2.011759454856321e-8,2.5579774527717536e-8,4.077959026233327e-11,0.9679740775603396,0.9901963250261981,0.9744954440466165,0.9832199999735768,0.9902754413741087,0.9998910326588059
1,22.343434343434343,1.795628179479536e-7,2.2421957457385844e-8,2.0595647964860575e-9,6.714394838736037e-8,3.031022405286521e-8,4.373589327071742e-11,0.9713537045089475,0.9904542711040308,0.974573950228328,0.9847569841187824,0.9919371589015854,0.9999079866849803
1,22.626262626262626,1.9296272080193688e-7,1.6835819960370202e-8,1.2274167793258073e-10,1.9339444656818472e-7,2.6757681379635523e-8,4.388881402403455e-11,0.9749855366374005,0.9906479532896352,0.9745786288771804,0.9891839534181048,0.993404113024578,0.9999249999902103
1,22.90909090909091,2.6334477265521627e-8,1.4235969403308957e-8,4.5153783490015087e-10,1.0228855976124329e-7,2.9381105711573374e-8,4.108532643872648e-11,0.9754811888557225,0.9908117263446287,0.9745958405285821,0.9915254286867613,0.995014892880656,0.99994092653584
1,23.19191919191919,8.648203841943314e-8,1.980854047456404e-8,3.430446293695155e-8,4.5779383076038904e-8,1.7204286259508983e-8,2.2054872929029926e-11,0.9771089034959415,0.9910396072213414,0.9759034528967098,0.9925733591057359,0.9959580948832308,0.9999494760100807
1,23.474747474747474,5.8694839877304616e-8,1.1528950016881367e-10,9.380753196452929e-8,1.3943622349799067e-7,1.2691382309665267e-8,2.46489008403402e-11,0.9782136236426874,0.9910409335316976,0.9794791943168799,0.9957651771315003,0.9966538829577464,0.9999590310478029
1,23.757575757575758,1.0053453325387096e-7,3.374504620179408e-8,2.1348196413417675e-7,2.936171086820316e-8,1.7949065463096492e-8,2.6642572534003178e-11,0.9801058261695433,0.9914291423814638,0.9876166677758608,0.9964372925665382,0.9976379164848438,0.9999693589235662
1,24.04040404040404,4.650955642837573e-8,8.731290745966902e-8,6.678863839759686e-8,2.8180963951296434e-8,6.705837028025963e-9,1.280586437401015e-11,0.9809812019966185,0.9924336051749642,0.9901625070673725,0.9970823796641851,0.9980055550383048,0.9999743230604238
1,24.32323232323232,1.1046731529518183e-7,8.727937783614692e-8,4.152667923418285e-8,2.984173363973497e-8,7.615200289801116e-9,1.2415062454105251e-11,0.9830603535714182,0.9934376822378745,0.9917454147920522,0.9977654832434552,0.9984230482173304,0.9999791357046403
1,24.606060606060606,9.043892212901028e-8,2.3094466672368696e-8,5.955335033447362e-8,2.7480746803143496e-8,7.625149324452796e-9,1.3774374761459096e-11,0.9847625423760005,0.9937033649780679,0.9940154604594023,0.998394541753556,0.998841086838885,0.9999844752802789
1,24.88888888888889,1.8966699510958307e-7,1.617955739940946e-7,5.9603332519531094e-8,2.4340088569663187e-8,7.662974955968682e-9,1.0758396642085097e-11,0.9883323442718452,0.9955646892536931,0.9962874113401785,0.9989517078291739,0.9992611992001377,0.9999886457252984
1,25.171717171717173,4.976759226948957e-9,5.591607032950918e-8,1.0815886380965978e-8,9.869894693204095e-9,1.391628867697392e-9,5.0974206680740736e-12,0.9884260139401672,0.9962079574008532,0.9966996896734673,0.9991776384159602,0.999337493393053,0.9999906217179435
1,25.454545454545453,7.166411308823228e-8,7.46344384072728e-8,1.622330347839096e-8,4.595530983531049e-9,1.8511138594190513e-9,3.9249030864578136e-12,0.9897748342060158,0.9970665648928615,0.9973180871198645,0.9992828341697121,0.9994389782365891,0.9999921431893182
1,25.737373737373737,6.124449836164558e-10,3.1083464857584175e-8,1.2615971267671e-8,6.863614412933039e-9,2.798173668466797e-9,3.936231942063169e-12,0.9897863612893776,0.9974241544503613,0.9977989808186193,0.999439948351777,0.9995923843685169,0.9999936690522738
1,26.02020202020202,9.30371305551958e-8,4.9785622013853725e-8,1.4424557381875758e-8,5.359039559338363e-9,9.263532753378545e-10,3.766428277119163e-12,0.9915374520621713,0.9979968968594637,0.9983488139313538,0.9995626214896257,0.9996431704488699,0.9999951290915876
1,26.303030303030305,7.751566699631951e-8,4.351487037368429e-8,1.263092053171988e-8,4.5996162295613985e-9,2.326520840562063e-9,3.908023847565799e-12,0.9929964068731612,0.9984974994567892,0.9988302774639113,0.9996679107582591,0.999770718844819,0.9999966440197998
1,26.585858585858585,1.3952299926511813e-7,4.353501170673013e-8,9.015435592507615e-9,2.284432462640318e-9,1.6326062272919994e-9,9.26030858439987e-13,0.995622427636567,0.9989983337634948,0.999173926484346,0.9997202034303495,0.9998602242994349,0.9999970029915788
1,26.86868686868687,9.301664316563318e-8,5.599286923008151e-8,5.41855069147168e-9,4.583189050499925e-9,1.393147819328533e-9,2.4297714177039936e-12,0.9973731328076272,0.9996424854184941,0.9993804699861206,0.9998251166663787,0.9999366017668434,0.9999979448817549
1,27.151515151515152,3.1012774792671394e-8,6.220196635542408e-9,7.2299610187620544e-9,3.821952768157111e-9,0.0,1.9710019749132057e-12,0.9979568372217047,0.9997140436367512,0.9996560605548052,0.9999126045331108,0.9999366017668434,0.9999987089319793
1,27.434343434343436,6.20580425936268e-8,1.86455710315947e-8,5.417355397607793e-9,1.522581491442132e-9,9.253178639978543e-10,2.022087345113742e-12,0.9991248576143679,0.9999285455117856,0.9998625584945477,0.9999474577651345,0.9999873310821533,0.9999994927852224
1,27.717171717171716,4.649715346083383e-8,6.211179903736763e-9,3.605699322450917e-9,2.2953347417198344e-9,2.3108484570322219e-10,1.3084497542522819e-12,1.0,1.0,1.0,1.0,1.0,1.0
1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.2828282828282828,5.889946704584759e-6,3.3753908231792806e-6,5.0375156974147295e-6,9.855302568417823e-6,9.628968991037823e-7,1.035706520546853e-10,0.12555458131038474,0.03834693804574552,0.20074286298937805,0.20336692413818855,0.05349980178884751,3.164545288271026e-5
2,0.5656565656565656,4.534106390785553e-6,2.6444876372044845e-6,4.732277342822666e-6,9.356200970200845e-6,9.253418983834472e-7,6.448282907633995e-9,0.22220703982392134,0.06839027492106005,0.3893221070690574,0.39643474724348654,0.10491299898213757,0.0020018834390274193
2,0.8484848484848485,5.034451578733723e-6,3.477955832886792e-6,5.383496034683244e-6,1.0455539517006951e-5,5.107327952780238e-7,8.48754400095686e-12,0.3295252367107098,0.10790242739054176,0.6038521396898782,0.612187728647927,0.13328997614331678,0.002004476762217375
2,1.1313131313131313,3.3902832314858244e-6,9.328353007820311e-7,1.902700030864679e-8,1.658066657084234e-6,1.9679094265256936e-7,1.7573466237763569e-7,0.4017950912615975,0.11850012684517258,0.6046103575785128,0.6464023977284972,0.1442239363996559,0.05569925291554459
2,1.4141414141414141,2.2157962680235954e-6,8.589984383799987e-7,1.483994915840725e-7,1.5180237887824077e-6,7.266041512909993e-8,4.751837554550775e-7,0.44902868889063224,0.12825898489258641,0.610524014348266,0.677727243064305,0.1482610433951404,0.20088908078245057
