bootstrap,treedepth,Phylum,Class,Order,Family,Genus,Species,Phylum_scaledcumsum,Class_scaledcumsum,Order_scaledcumsum,Family_scaledcumsum,Genus_scaledcumsum,Species_scaledcumsum
1,7.91919191919192,0.03759857973293235,0.059155419153403055,0.03213422666025867,0.028651446950826664,0.009240473265764909,2.3450988851786425e-5,0.934397103568177,0.8486261526303268,0.7095479040102797,0.5909807570272961,0.4326160208338032,0.20245119746673151
1,8.202020202020202,0.02288148230198994,0.037075616761180596,0.03137235159291732,0.02651612804002995,0.009706695737765142,2.4272431832395025e-5,0.9407280531655353,0.8633257024899533,0.7339683927388742,0.6192797691658447,0.4565018475789333,0.2171104987225778
1,8.484848484848484,0.022938680517891386,0.0369785751932844,0.031266862397249406,0.02661776810569158,0.009660700345183793,2.7984891572505055e-5,0.9470748286179302,0.8779867778078094,0.7583067678361024,0.6476872554167364,0.48027449080539203,0.2340119348459259
1,8.767676767676768,0.022930498654831544,0.0370643715604424,0.03126950598168721,0.026553834205299665,0.009667330493239437,2.665975487893546e-5,0.953419340276312,0.8926818692280796,0.7826472007205442,0.676026508997288,0.5040634492200498,0.25011305651663285
1,9.05050505050505,0.01790920585761746,0.02922039568261331,0.02226243716973597,0.020716254791865174,0.009006180861907381,2.2192176539023722e-5,0.9583745384630761,0.9042670214325959,0.7999764593948387,0.6981356776110172,0.5262254785567554,0.2635159904976559
1,9.333333333333334,0.017959857809820123,0.029203106143370183,0.022247240373391625,0.020760520387034298,0.009006322354457696,2.3723354529436858e-5,0.9633437512557196,0.9158453187695104,0.8172938887616381,0.720292088137786,0.5483878560723504,0.2778436772843632
1,9.616161616161616,0.017964332570779118,0.02918861257949612,0.0221951817781057,0.020823936956152367,0.009057326917077876,2.5020561140828845e-5,0.9683142021449915,0.927417869772758,0.8345707953026098,0.7425161792194437,0.5706757434606015,0.2929548101896457
1,9.8989898989899,0.01790604616028635,0.02916123782957525,0.02233146163847391,0.020764418182097594,0.009079950666922243,2.491406867928536e-5,0.9732685260927406,0.938979567375941,0.8519537831739593,0.7646767496201444,0.593019302416573,0.30800162712172774
1,10.181818181818182,0.010726490081050644,0.017233833673447718,0.016643714816657773,0.018929903378440277,0.008942861888082743,2.761630356289818e-5,0.9762363787503365,0.9458123491199955,0.8649093835496064,0.7848794566171584,0.615025519097838,0.3246804550322099
1,10.464646464646465,0.010794867415623854,0.017256812380616715,0.016558463196660517,0.01882335467509394,0.008893184511795188,1.856709635743997e-5,0.9792231503509046,0.9526542413436926,0.8777986233842189,0.8049684508185186,0.6369094917904984,0.33589402690788717
1,10.747474747474747,0.010721546828334594,0.017169928228291054,0.01670018276119667,0.01887760186328062,0.008790254358444563,3.0048750765253318e-5,0.9821896352875032,0.9594616861855068,0.8907981788583244,0.8251153396655322,0.6585401783107881,0.3540419279040201
1,11.030303030303031,0.005695562761376061,0.008981453141283513,0.011593448276824209,0.013158792367260114,0.009663408952913184,3.2611499606507305e-5,0.9837655087512486,0.963022606536815,0.8998226114747702,0.8391588992820633,0.6823194867647036,0.37373759747836666
1,11.313131313131313,0.005688266228706662,0.009039850560366602,0.011585399048780476,0.013221137517118911,0.009565280975582957,3.2044848986296365e-5,0.985339363378104,0.9666066799965131,0.9088407785079002,0.8532689959944318,0.7058573260380985,0.3930910392031988
1,11.595959595959595,0.005664395269157296,0.009076079370425705,0.011556025190252422,0.013260719589493417,0.009600047372524997,2.804941258227958e-5,0.9869066132824265,0.9702051172685044,0.9178360806952449,0.8674213361876322,0.729480716992142,0.4100314427001561
1,11.878787878787879,0.0056900623620756985,0.009041338807169286,0.011636235890773117,0.01316210566583055,0.009621047666651998,3.207047884882727e-5,0.9884809648713965,0.9737897807806409,0.9268938195316937,0.8814684318813885,0.7531557845826709,0.42940036354461586
1,12.16161616161616,0.0042690523399824265,0.006779498064374112,0.00937162348784229,0.010940074342395592,0.008524956945696452,2.6549219274946134e-5,0.9896621451304466,0.9764776813073519,0.9341887660095073,0.893144091922881,0.7741336384389905,0.44543472739189727
1,12.444444444444445,0.0042682781297064265,0.006796987483158545,0.009420847161903279,0.010843421747174911,0.008489786165988514,2.8467088831061332e-5,0.9908431111775775,0.9791725159488771,0.9415220285878538,0.9047166006686321,0.7950249455266374,0.4626273858751115
1,12.727272727272727,0.004260338256946827,0.006758357950276961,0.009384842974923757,0.010872401086426758,0.00845021476075232,3.3522574931593024e-5,0.9920218803856408,0.981852034951871,0.9488272652198599,0.9163200372584492,0.815818876972246,0.48287329811774204
1,13.01010101010101,0.0030412964979453783,0.004862697748381162,0.006573825545273859,0.007874947414957437,0.00733221491393294,2.3187951875818652e-5,0.9928633597349676,0.9837799723470881,0.9539443834619095,0.9247244782141529,0.8338616816324222,0.49687762922065287
1,13.292929292929292,0.0030090081301614724,0.004824493780330896,0.006600366136946978,0.00788168297461174,0.007245499464159096,3.5327377410399735e-5,0.9936959053960692,0.9856927628295297,0.9590821611122243,0.933136107613212,0.8516911005776876,0.5182135493960203
1,13.575757575757576,0.0030624097414828633,0.004814056459262028,0.006636482679654415,0.007845282493967515,0.0073524279237960274,3.179336846712705e-5,0.9945432264508814,0.9876014151765911,0.9642480521674743,0.941508889046156,0.8697836445584968,0.5374151098130406
1,13.858585858585858,0.003052423879224442,0.004828959033422675,0.006625350762349491,0.007905739823405505,0.007316260066346204,2.8342778002062724e-5,0.9953877845732135,0.9895159760196143,0.969405278049498,0.9499461928217681,0.8877871882038543,0.554532690944952
1,14.141414141414142,0.002025609266149142,0.0031986557228878,0.004734432434967323,0.00565406250652975,0.005562808104237642,3.581948195470648e-5,0.9959482390926665,0.9907841625904604,0.9730905980221493,0.9559804216225511,0.9014759113475364,0.5761658169715574
1,14.424242424242424,0.0020154177299869236,0.0032239602959588387,0.004757209501262544,0.005725650176747532,0.005626121391500136,3.583023449075552e-5,0.9965058737728751,0.9920623817883005,0.976793647844891,0.9620910514855633,0.9153204331534072,0.5978054369772704
1,14.707070707070708,0.0020237890484022802,0.003222265760439047,0.004688708671339581,0.005704542134833568,0.00564342775284412,3.2650224792655363e-5,0.9970658246664413,0.9933399291454125,0.9804433760752084,0.9681791540499651,0.9292075417220464,0.617524494573627
1,14.98989898989899,0.0020332924638460925,0.003194332939648492,0.004724464230461994,0.005764668951155516,0.005574559871737536,3.223702494553095e-5,0.9976284050069719,0.9946064018413914,0.984120936717959,0.9743314262209695,0.9429251831186578,0.6369940007002465
1,15.272727272727273,0.001163928885025256,0.0018790538088628295,0.002736970056021165,0.003276824374318796,0.0032337674397007396,2.9634004927392432e-5,0.9979504459922871,0.9953513994318622,0.9862514160416272,0.9778285768081422,0.9508827014014466,0.6548914165276994
1,15.555555555555555,0.0011703590005249787,0.001845697350330855,0.0027580122474535618,0.003328911171194493,0.0031412931893744778,3.0438490943755954e-5,0.9982742660903624,0.996083172025201,0.9883982747749545,0.9813813163898626,0.9586126629562456,0.6732747005595178
1,15.83838383838384,0.0011638449405719786,0.0018339444457386445,0.002752146309495551,0.0033037511882544612,0.0031416509343744695,3.623277197811227e-5,0.9985962838495555,0.9968102848873704,0.9905405674153841,0.9849072042886544,0.9663435048348251,0.6951574325176993
1,16.12121212121212,0.0006136989717626662,0.00098030922136777,0.001438268272443921,0.0017130710690554524,0.001586098460569542,3.2199669390939496e-5,0.9987660847919464,0.997198952845888,0.991660126911327,0.9867354583574315,0.9702465089109171,0.7146043778093718
1,16.404040404040405,0.0006119726795271729,0.0009849935124595088,0.001464872162488945,0.0017031844363328136,0.001597753145009588,2.5718526626302557e-5,0.9989354080961761,0.997589478008047,0.9928003950874931,0.9885531610388035,0.9741781923420465,0.7301370459933768
1,16.68686868686869,0.0006073236767188961,0.0010027660146979533,0.0014188529159856744,0.001716342434863613,0.0015494364714735108,2.717286833845388e-5,0.9991034450937729,0.9979870495204926,0.993904841515098,0.99038490643258,0.9779909801444097,0.7465480618202791
1,16.96969696969697,0.0006226177422103962,0.0009471180711352334,0.0014223935453299141,0.0017257058218872606,0.0015994827751412179,2.686490752139975e-5,0.999275713720968,0.9983625580224625,0.9950120439968271,0.9922266447862125,0.9819269197762869,0.7627730851424598
1,17.252525252525253,0.00037289917838179143,0.0005827241846615983,0.0008905869860234561,0.0010317709698389327,0.0009998743216963514,2.8627079940908746e-5,0.9993788891128449,0.9985935935103418,0.9957052840107165,0.9933277896877455,0.9843873682605249,0.7800623700326902
1,17.535353535353536,0.0003758402323228438,0.0005828726731868517,0.0009063816703228922,0.0010284534336229556,0.0009627443589154648,3.3836598585294374e-5,0.9994828782485177,0.9988246878701879,0.9964108187328545,0.9944253939894779,0.9867564489011632,0.8004979364217556
1,17.818181818181817,0.00035911120685694353,0.0005694500711668771,0.0008796593627955485,0.0010181139758457108,0.0009978196355976132,2.6887962655043098e-5,0.9995822387235277,0.9990504605058154,0.9970955525976567,0.995511963631825,0.9892118413006638,0.8167368838596535
1,18.1010101010101,0.00019314949814985827,0.0003084496448665375,0.0004926733311545473,0.0005238083551270395,0.0005069014385777892,2.816351445216977e-5,0.9996356801798723,0.9991727530347059,0.9974790534485478,0.9960709916685593,0.9904592029431657,0.8337461990213391
1,18.383838383838384,0.00020236492466652045,0.0003162755033782605,0.0004778227985827166,0.0005314569522318763,0.0005250800842452052,3.202434426190291e-5,0.9996916714011327,0.999298148319732,0.9978509945264263,0.9966381825766595,0.9917512978288439,0.8530872569465533
1,18.666666666666668,0.00019794285283558644,0.00030906029495181286,0.0004749465313103607,0.0005136040937526176,0.0005071324728354552,2.999195380785002e-5,0.9997464391040254,0.9994206829560278,0.9982206966949169,0.9971863202407094,0.9929992279906855,0.8712008554997033
1,18.949494949494948,0.0001905664176564681,0.00030215785960779895,0.00048202711958900135,0.0005277723433169401,0.0005235514603922527,3.5070049558482645e-5,0.9997991658622489,0.9995404809502565,0.9985959104498033,0.9977495787951774,0.9942875613033735,0.8923813628788243
1,19.232323232323232,0.00011072723228322534,0.00017024228308165634,0.0002729604376701389,0.0002955666281779096,0.00032884490802637806,2.297207506866462e-5,0.9998298023619908,0.9996079777351244,0.9988083850318165,0.9980650186507223,0.9950967689587218,0.9062553154859967
1,19.515151515151516,0.00010636092291649302,0.00017215491218119938,0.0002754579031871429,0.00030187009380069907,0.0003364620590166796,2.7190633362160857e-5,0.99985923077197,0.9996762328293415,0.9990228036609098,0.9983871858025717,0.9959247205773878,0.9226770604741193
1,19.7979797979798,0.00010327706551305216,0.00017224471466714686,0.00026633100169370927,0.0003013947764663044,0.0003310112808520317,2.2206361121532617e-5,0.9998878059266604,0.9997445235279864,0.9992301178370777,0.9987088456778309,0.9967392591514522,0.936088561213909
1,20.08080808080808,5.842906049791097e-5,9.408296969337648e-5,0.00014653640036491056,0.00016291643755428353,0.0001875538395006808,1.203123704863313e-5,0.9999039723372168,0.999781825059957,0.9993441829400026,0.9988827162458473,0.9972007837151889,0.9433548100015984
1,20.363636363636363,6.234857412090733e-5,9.566036035418835e-5,0.00014168359896452043,0.00017665574599949607,0.0001743651230274,1.747204680093773e-5,0.9999212232161161,0.9998197519876647,0.9994544705836079,0.9990712499221381,0.9976298540426766,0.9539070282292483
1,20.646464646464647,6.256816997862735e-5,9.450115257098046e-5,0.0001470101686124048,0.00017359981659086088,0.00016871820277877467,1.6681493860293208e-5,0.9999385348537672,0.999857219318632,0.9995689044715156,0.9992565221952822,0.9980450286674094,0.9639817931141255
1,20.92929292929293,5.768461807154068e-5,9.986763216879302e-5,0.00014168789677374005,0.00017209727912308181,0.00016970231967354532,1.5191679349976024e-5,0.9999544952887046,0.9998968143238314,0.9996791954605698,0.9994401909037588,0.9984626249654163,0.973156786609268
1,21.21212121212121,2.5766864842902137e-5,3.577868785120675e-5,5.611249738640689e-5,7.715919093916057e-5,8.391088982567449e-5,7.688178500798613e-6,0.9999616245786889,0.9999109996739867,0.9997228738761295,0.9995225381030819,0.9986691093377046,0.9778000512615352
1,21.494949494949495,2.5249783283665117e-5,3.862318472208637e-5,6.12350311026133e-5,8.032773525745718e-5,8.543076759045393e-5,1.3071384493298444e-5,0.9999686108002633,0.9999263127956325,0.9997705397127948,0.9996082668924315,0.9988793337609786,0.9856944956435983
1,21.77777777777778,2.569035814292686e-5,3.7331464956047444e-5,6.096268598790311e-5,8.131402417074773e-5,9.290865034989812e-5,1.0616942896105941e-5,0.9999757189220361,0.9999411137828688,0.9998179935538506,0.9996950482865163,0.9991079594421923,0.9921065834560118
